PayRunID,EmployeeID,PayItemID,PayComponent,AwardCode,Classification,Hours,Rate,Amount,PAYGIncluded,OTEForSuper,STPPhase2Classification,AuthorityRefs
PAY-20251219-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20251219-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20251219-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20251219-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20251219-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20251219-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20251219-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20251219-EMP-BEN-BUILDER-ITEM-4,overtime_meal_allowance,MA000020,CW/ECW 3,,,19.00,TRUE,FALSE,Gross,MA000020:cl.21.2(a)-meal-allowance-$19.00-expense-reimbursement-(NOT OTE per ATO SGR 2009/2 paragraph 28)
PAY-20251219-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20251219-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20251219-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20251219-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20251219-EMP-GRACE-HIG,EMP-GRACE-HIG,PAY-20251219-EMP-GRACE-HIG-ITEM-1,high_income_guarantee_salary,MA000065,HIG candidate / professional comparator,38.00,96.1539,3653.85,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-comparator; FWA s328-330-high-income-guarantee; HIG-evidence-required (note: $180,000/yr fixture salary is below FY2025/26 threshold $183,100 — see KNOWN_ISSUES)"
PAY-20251226-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20251226-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20251226-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20251226-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20251226-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20251226-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20251226-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20251226-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20251226-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20251226-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20251226-EMP-GRACE-HIG,EMP-GRACE-HIG,PAY-20251226-EMP-GRACE-HIG-ITEM-1,high_income_guarantee_salary,MA000065,HIG candidate / professional comparator,38.00,96.1539,3653.85,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-comparator; FWA s328-330-high-income-guarantee; HIG-evidence-required (note: $180,000/yr fixture salary is below FY2025/26 threshold $183,100 — see KNOWN_ISSUES)"
PAY-20260102-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260102-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20260102-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260102-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260102-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260102-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260102-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20260102-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20260102-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260102-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20260102-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260102-EMP-NINA-SALES-ITEM-2,monthly_commission,MA000083,Commercial Traveller / Advertising Sales Representative,,,1200.00,TRUE,TRUE,Gross,MA000083:cl.20-commission/incentive-payments; ATO-NAT-3348-schedule-5-additional-payments-classification-required
PAY-20260102-EMP-GRACE-HIG,EMP-GRACE-HIG,PAY-20260102-EMP-GRACE-HIG-ITEM-1,high_income_guarantee_salary,MA000065,HIG candidate / professional comparator,38.00,96.1539,3653.85,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-comparator; FWA s328-330-high-income-guarantee; HIG-evidence-required (note: $180,000/yr fixture salary is below FY2025/26 threshold $183,100 — see KNOWN_ISSUES)"
PAY-20260109-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260109-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20260109-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260109-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260109-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260109-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260109-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20260109-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20260109-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260109-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20260109-EMP-GRACE-HIG,EMP-GRACE-HIG,PAY-20260109-EMP-GRACE-HIG-ITEM-1,high_income_guarantee_salary,MA000065,HIG candidate / professional comparator,38.00,96.1539,3653.85,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-comparator; FWA s328-330-high-income-guarantee; HIG-evidence-required (note: $180,000/yr fixture salary is below FY2025/26 threshold $183,100 — see KNOWN_ISSUES)"
PAY-20260116-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260116-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20260116-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260116-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260116-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260116-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260116-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20260116-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20260116-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260116-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20260116-EMP-GRACE-HIG,EMP-GRACE-HIG,PAY-20260116-EMP-GRACE-HIG-ITEM-1,high_income_guarantee_salary,MA000065,HIG candidate / professional comparator,38.00,96.1539,3653.85,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-comparator; FWA s328-330-high-income-guarantee; HIG-evidence-required (note: $180,000/yr fixture salary is below FY2025/26 threshold $183,100 — see KNOWN_ISSUES)"
PAY-20260123-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260123-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20260123-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260123-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260123-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260123-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260123-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260123-EMP-BEN-BUILDER-ITEM-4,overtime_meal_allowance,MA000020,CW/ECW 3,,,19.00,TRUE,FALSE,Gross,MA000020:cl.21.2(a)-meal-allowance-$19.00-expense-reimbursement-(NOT OTE per ATO SGR 2009/2 paragraph 28)
PAY-20260123-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20260123-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20260123-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260123-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20260123-EMP-GRACE-HIG,EMP-GRACE-HIG,PAY-20260123-EMP-GRACE-HIG-ITEM-1,high_income_guarantee_salary,MA000065,HIG candidate / professional comparator,38.00,96.1539,3653.85,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-comparator; FWA s328-330-high-income-guarantee; HIG-evidence-required (note: $180,000/yr fixture salary is below FY2025/26 threshold $183,100 — see KNOWN_ISSUES)"
PAY-20260130-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260130-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20260130-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260130-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260130-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260130-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260130-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20260130-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20260130-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260130-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20260130-EMP-GRACE-HIG,EMP-GRACE-HIG,PAY-20260130-EMP-GRACE-HIG-ITEM-1,high_income_guarantee_salary,MA000065,HIG candidate / professional comparator,38.00,96.1539,3653.85,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-comparator; FWA s328-330-high-income-guarantee; HIG-evidence-required (note: $180,000/yr fixture salary is below FY2025/26 threshold $183,100 — see KNOWN_ISSUES)"
PAY-20260206-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260206-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20260206-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260206-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260206-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260206-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260206-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20260206-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20260206-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260206-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20260206-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260206-EMP-NINA-SALES-ITEM-2,monthly_commission,MA000083,Commercial Traveller / Advertising Sales Representative,,,1200.00,TRUE,TRUE,Gross,MA000083:cl.20-commission/incentive-payments; ATO-NAT-3348-schedule-5-additional-payments-classification-required
PAY-20260206-EMP-GRACE-HIG,EMP-GRACE-HIG,PAY-20260206-EMP-GRACE-HIG-ITEM-1,high_income_guarantee_salary,MA000065,HIG candidate / professional comparator,38.00,96.1539,3653.85,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-comparator; FWA s328-330-high-income-guarantee; HIG-evidence-required (note: $180,000/yr fixture salary is below FY2025/26 threshold $183,100 — see KNOWN_ISSUES)"
PAY-20260213-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260213-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20260213-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260213-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260213-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260213-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260213-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20260213-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20260213-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260213-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20260213-EMP-GRACE-HIG,EMP-GRACE-HIG,PAY-20260213-EMP-GRACE-HIG-ITEM-1,high_income_guarantee_salary,MA000065,HIG candidate / professional comparator,38.00,96.1539,3653.85,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-comparator; FWA s328-330-high-income-guarantee; HIG-evidence-required (note: $180,000/yr fixture salary is below FY2025/26 threshold $183,100 — see KNOWN_ISSUES)"
PAY-20260220-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260220-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20260220-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260220-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260220-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260220-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260220-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20260220-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20260220-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260220-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20260220-EMP-GRACE-HIG,EMP-GRACE-HIG,PAY-20260220-EMP-GRACE-HIG-ITEM-1,high_income_guarantee_salary,MA000065,HIG candidate / professional comparator,38.00,96.1539,3653.85,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-comparator; FWA s328-330-high-income-guarantee; HIG-evidence-required (note: $180,000/yr fixture salary is below FY2025/26 threshold $183,100 — see KNOWN_ISSUES)"
PAY-20260227-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260227-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20260227-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260227-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260227-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260227-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260227-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260227-EMP-BEN-BUILDER-ITEM-4,overtime_meal_allowance,MA000020,CW/ECW 3,,,19.00,TRUE,FALSE,Gross,MA000020:cl.21.2(a)-meal-allowance-$19.00-expense-reimbursement-(NOT OTE per ATO SGR 2009/2 paragraph 28)
PAY-20260227-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20260227-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20260227-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260227-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20260227-EMP-GRACE-HIG,EMP-GRACE-HIG,PAY-20260227-EMP-GRACE-HIG-ITEM-1,high_income_guarantee_salary,MA000065,HIG candidate / professional comparator,38.00,96.1539,3653.85,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-comparator; FWA s328-330-high-income-guarantee; HIG-evidence-required (note: $180,000/yr fixture salary is below FY2025/26 threshold $183,100 — see KNOWN_ISSUES)"
PAY-20260306-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260306-EMP-BEN-BUILDER-ITEM-1,ordinary_time,MA000020,CW/ECW 3,38.00,28.1158,1068.40,TRUE,TRUE,Gross,MA000020:cl.19.1-Table5-Level3-CW-ECW3-minimum-rate
PAY-20260306-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260306-EMP-BEN-BUILDER-ITEM-2,industry_allowance,MA000020,CW/ECW 3,,,64.10,TRUE,TRUE,Gross,MA000020:cl.22.1(a)-industry-allowance-$64.10/wk; cl.22.3-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260306-EMP-BEN-BUILDER,EMP-BEN-BUILDER,PAY-20260306-EMP-BEN-BUILDER-ITEM-3,tool_allowance,MA000020,CW/ECW 3,,,39.60,TRUE,TRUE,Gross,MA000020:cl.21.1(a)-tool-allowance-carpenter-$39.60/wk-for-all-purposes-(OTE per ATO SGR 2009/2)
PAY-20260306-EMP-AMARA-ENGINEER,EMP-AMARA-ENGINEER,PAY-20260306-EMP-AMARA-ENGINEER-ITEM-1,annualised_salary_ordinary,MA000065,Level 2 Experienced professional,38.00,45.5466,1730.77,TRUE,TRUE,Gross,"MA000065:cl.14.1-Table2-Level2-Experienced-min-$75,261/yr-($37.97/hr); cl.17-annualised-wage-arrangement-($90,000/yr-above-award)"
PAY-20260306-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260306-EMP-NINA-SALES-ITEM-1,ordinary_time,MA000083,Commercial Traveller / Advertising Sales Representative,38.00,28.2079,1071.90,TRUE,TRUE,Gross,MA000083:cl.15.1-Table5-Commercial-Traveller-min-rate-$1071.90/wk-$28.21/hr
PAY-20260306-EMP-NINA-SALES,EMP-NINA-SALES,PAY-20260306-EMP-NINA-SALES-ITEM-2,monthly_commission,MA000083,Commercial Traveller / Advertising Sales Representative,,,1200.00,TRUE,TRUE,Gross,MA000083:cl.20-commission/incentive-payments; ATO-NAT-3348-schedule-5-additional-payments-classification-required
